autID,cirID
0,548
0,549
0,550
0,551
0,552
0,553
0,554
0,555
0,556
0,557
0,558
0,559
0,560
0,561
0,562
0,563
0,564
0,565
0,566
0,567
0,568
0,569
0,570
0,571
0,572
0,573
0,574
0,575
0,576
0,577
0,578
0,579
0,580
0,581
0,582
0,583
0,584
0,585
0,586
0,587
0,588
0,589
0,590
0,591
0,592
0,593
0,594
0,595
0,596
0,597
0,598
0,599
0,600
0,601
0,602
0,603
0,604
0,605
0,606
0,607
0,608
0,609
0,610
0,611
0,612
0,613
0,614
0,615
0,616
0,617
0,618
0,619
0,620
0,621
0,622
0,623
0,624
0,625
0,626
0,627
0,628
0,629
0,630
0,631
0,632
0,633
0,634
0,635
0,636
0,637
0,638
0,639
0,640
0,641
0,642
0,643
0,644
0,645
0,646
0,647
0,648
0,649
0,650
0,651
0,652
0,653
0,654
0,655
441,0
441,1
541,0
541,2
541,3
541,4
541,5
541,6
541,7
541,8
541,9
541,10
541,11
541,12
541,13
541,14
541,15
541,16
541,17
541,18
541,19
541,20
541,21
541,22
541,23
541,24
541,25
541,26
541,27
541,28
541,29
541,30
541,31
541,32
541,33
541,34
541,35
541,36
541,37
541,38
541,39
541,40
541,41
541,42
541,43
541,44
2,0
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,32
2,33
2,34
2,35
2,36
2,37
2,38
2,39
2,40
2,41
2,42
2,43
2,44
2,45
2,46
2,47
2,48
2,49
2,50
2,51
2,3258
2,3265
2,3266
2,59
2,3268
2,3269
2,3270
2,73
2,3260
2,3257
2,3261
2,2185
2,2186
2,2187
2,2189
2,2190
2,2191
2,3262
2,2193
2,2194
2,2195
2,2197
2,2198
2,2199
2,2886
2,2887
2,2888
2,2245
2,2246
2,2247
2,2248
2,2249
2,2250
2,2251
2,2252
2,2253
2,2254
2,2255
2,2256
2,2257
2,2258
2,2259
2,2260
2,2261
2,2262
2,2263
2,2264
2,2265
2,2266
2,2267
2,2268
2,2269
2,2270
2,2271
2,2272
2,2273
2,2274
2,2275
2,2276
2,2277
2,2278
2,2279
2,2280
2,2281
2,2282
2,2283
2,2284
2,2285
2,2286
2,2287
2,2288
2,2289
2,2290
2,2291
2,2292
2,2293
2,2294
2,2295
2,2296
2,2297
2,2298
2,2299
2,2300
2,2301
2,2302
2,2303
2,2304
2,2305
2,2306
2,2307
2,2308
2,2309
2,2310
2,2311
2,2312
2,2313
2,2314
2,2315
2,2316
2,2317
2,2318
2,2319
2,2320
2,2321
2,2322
2,2323
2,299
2,300
2,301
2,302
2,303
2,304
2,305
2,306
2,307
2,308
2,309
2,310
2,311
2,312
2,313
2,314
2,315
2,316
2,317
2,318
2,319
2,320
2,321
2,2384
2,2385
2,2386
2,2387
2,2388
2,2389
2,2390
2,343
2,344
2,345
2,346
2,347
2,348
2,349
2,2391
2,2392
2,2393
2,2394
2,2395
2,2396
2,2397
2,2398
2,2399
2,2400
2,2401
2,2402
2,2403
2,2404
2,2405
2,2406
2,2407
2,2408
2,2409
2,2410
2,2411
2,2412
2,2413
2,390
2,391
2,392
2,393
2,394
2,395
2,396
2,404
2,2463
2,2464
2,2465
2,2467
2,2468
2,2469
2,2471
2,2472
2,2473
2,2475
2,2476
2,2477
2,431
2,432
2,433
2,434
2,435
2,436
2,437
2,442
2,456
2,470
2,485
2,486
2,487
2,488
2,489
2,490
2,491
2,2533
2,2534
2,2536
2,2537
2,2539
2,2540
2,2542
2,499
2,2543
2,505
2,507
2,509
2,510
2,511
2,512
2,513
2,514
2,515
2,516
2,517
2,518
2,519
2,2561
2,2562
2,2563
2,2564
2,2565
2,2566
2,2567
2,2568
2,2569
2,2570
2,530
2,2571
2,2572
2,2573
2,2574
2,2575
2,2576
2,2578
2,2579
2,2586
2,2587
2,541
2,542
2,543
2,544
2,545
2,546
2,2588
2,2589
2,2590
2,552
2,554
2,555
2,556
2,557
2,558
2,559
2,2615
2,2616
2,2617
2,2618
2,2619
2,2620
2,2621
2,2622
2,2623
2,2624
2,2625
2,609
2,610
2,611
2,612
2,613
2,621
2,631
2,2682
2,2683
2,2684
2,638
2,2686
2,2687
2,2688
2,2690
2,2691
2,2692
2,2694
2,2695
2,2696
2,649
2,656
2,657
2,658
2,659
2,660
2,661
2,662
2,663
2,664
2,665
2,666
2,667
2,668
2,669
2,670
2,671
2,672
2,673
2,674
2,675
2,676
2,677
2,678
2,679
2,680
2,681
2,682
2,683
2,684
2,685
2,2577
2,2728
2,2729
2,2730
2,2731
2,2732
2,2733
2,2580
2,2735
2,2736
2,2737
2,2739
2,2581
2,2740
2,2741
2,2749
2,2750
2,2751
2,2752
2,2753
2,2754
2,2755
2,2756
2,2757
2,2758
2,2759
2,2760
2,2761
2,2762
2,2583
2,710
2,711
2,712
2,713
2,714
2,715
2,716
2,717
2,718
2,719
2,720
2,2585
2,2767
2,2768
2,2769
2,2770
2,2771
2,2772
2,2790
2,2791
2,2792
2,2793
2,2794
2,2795
2,2796
2,2797
2,2798
2,2799
2,2800
2,2812
2,2813
2,2814
2,2815
2,774
2,775
2,776
2,777
2,778
2,779
2,780
2,781
2,782
2,783
2,784
2,2838
2,2839
2,2840
2,2841
2,796
2,797
2,798
2,799
2,2879
2,2880
2,2881
2,2882
2,835
2,836
2,837
2,2883
2,839
2,840
2,841
2,2884
2,843
2,844
2,845
2,2885
2,847
2,848
2,849
2,2889
2,2943
2,2944
2,2945
2,2946
2,2947
2,2948
2,2949
2,2950
2,2951
2,2952
2,2953
2,2965
2,2966
2,2967
2,2968
2,3014
2,3015
2,3016
2,3017
2,3018
2,3019
2,3020
2,3021
2,3022
2,3023
2,3024
2,3025
2,3026
2,3027
2,3028
2,3029
2,3030
2,3031
2,3032
2,3033
2,3034
2,3035
2,3036
2,3037
2,3038
2,3039
2,3040
2,3041
2,3042
2,3043
2,3264
2,3046
2,3047
2,3048
2,3050
2,3051
2,3052
2,3054
2,3055
2,3056
2,3058
2,3059
2,3060
2,3067
2,3068
2,3069
2,3071
2,3072
2,3073
2,3075
2,3076
2,3077
2,3079
2,3080
2,3081
2,1034
2,1035
2,1036
2,3084
2,1038
2,1039
2,1040
2,3085
2,1042
2,1043
2,1044
2,3086
2,1046
2,1047
2,1048
2,3088
2,3089
2,3090
2,3091
2,3092
2,3093
2,3094
2,3095
2,3096
2,3097
2,3098
2,3099
2,3100
2,3101
2,3102
2,3103
2,3104
2,3105
2,3106
2,3107
2,3108
2,3109
2,3110
2,3111
2,3112
2,3113
2,3114
2,3115
2,3116
2,3117
2,3118
2,3119
2,3120
2,3121
2,3122
2,3123
2,3124
2,3125
2,3126
2,3127
2,3128
2,3129
2,3130
2,3131
2,3132
2,3133
2,3134
2,3135
2,3136
2,3137
2,3138
2,3139
2,3140
2,3141
2,3142
2,3143
2,3144
2,3145
2,3146
2,1108
2,1109
2,1110
2,1111
2,3151
2,3152
2,3153
2,3154
2,3155
2,3156
2,3157
2,3158
2,3159
2,3160
2,3161
2,3162
2,3163
2,3164
2,3165
2,3166
2,3167
2,3168
2,3169
2,3170
2,3171
2,3172
2,3173
2,3174
2,3175
2,3176
2,3177
2,3178
2,3179
2,3180
2,3181
2,3182
2,3183
2,3184
2,3185
2,3186
2,3187
2,3188
2,3189
2,3190
2,3191
2,3192
2,3193
2,3194
2,3195
2,3196
2,3197
2,3198
2,3199
2,3200
2,3201
2,3202
2,3203
2,3204
2,3205
2,3206
2,3207
2,3208
2,3209
2,3210
2,3211
2,3212
2,3213
2,3214
2,3215
2,3216
2,3217
2,3218
2,3219
2,3220
2,3221
2,3222
2,3223
2,3224
2,3225
2,3226
2,3227
2,3228
2,3229
2,3230
2,3231
2,3232
2,3233
2,3234
2,3087
2,3236
2,3237
2,3238
2,3239
2,3240
2,3241
2,3242
2,3243
2,3244
2,3245
2,3246
2,3247
2,3248
2,3249
2,3250
2,3251
2,3252
2,3253
2,3254
2,3255
2,1217
2,1218
2,1219
2,3259
2,1221
2,1222
2,1223
2,3263
2,1225
2,1226
2,1227
2,3267
2,1229
2,1230
2,1231
2,3271
2,3272
2,3273
2,3274
2,3275
2,3276
2,1301
2,1302
2,1303
2,1304
2,2582
2,3147
2,3148
2,3149
2,2743
2,3150
2,2744
2,2584
2,2745
2,2746
2,2747
2,2748
2,2763
2,2764
2,2765
2,2766
2,1633
2,1634
2,1635
2,1637
2,1638
2,1639
2,1641
2,1642
2,1643
2,1645
2,1646
2,1647
2,1733
2,1734
2,1735
2,1736
2,1810
2,1811
2,1812
2,1814
2,1815
2,1816
2,1818
2,1819
2,1820
2,1822
2,1823
2,1824
2,3235
2,1943
2,1944
2,1945
2,1946
2,3256
14,0
14,2
14,3
14,4
14,5
14,11
14,17
14,18
14,19
14,20
14,28
14,29
14,38
14,41
14,42
14,43
14,44
14,45
14,46
14,47
14,50
14,51
14,52
14,53
14,54
14,55
14,56
14,57
14,58
14,59
14,60
14,61
14,62
14,65
14,66
14,67
14,68
14,71
14,72
14,73
14,74
14,75
14,76
14,77
14,80
14,81
14,88
14,91
14,92
14,93
14,94
14,2248
14,2249
14,2252
14,2254
14,2264
14,2266
14,2267
14,2271
14,228
14,2278
14,2289
14,2290
14,2300
14,2317
14,2318
14,2319
14,2320
14,2321
14,2322
14,2323
14,2329
14,2330
14,2331
14,2332
14,2333
14,2334
14,2335
14,2499
14,2339
14,2340
14,2500
14,2343
14,2345
14,2346
14,299
14,300
14,301
14,302
14,303
14,304
14,305
14,306
14,307
14,310
14,311
14,315
14,2505
14,318
14,319
14,320
14,321
14,324
14,325
14,326
14,327
14,328
14,329
14,330
14,331
14,332
14,2373
14,2374
14,2376
14,2377
14,337
14,338
14,339
14,340
14,341
14,342
14,343
14,344
14,345
14,2386
14,2393
14,348
14,349
14,350
14,351
14,352
14,353
14,354
14,355
14,356
14,357
14,358
14,2404
14,361
14,362
14,2412
14,2413
14,366
14,2515
14,369
14,370
14,371
14,372
14,373
14,374
14,375
14,376
14,377
14,378
14,379
14,2421
14,2423
14,385
14,386
14,387
14,388
14,389
14,390
14,391
14,392
14,2433
14,2435
14,395
14,396
14,397
14,398
14,399
14,400
14,401
14,402
14,403
14,404
14,405
14,406
14,407
14,2447
14,410
14,411
14,412
14,413
14,2458
14,2459
14,416
14,417
14,421
14,424
14,425
14,426
14,427
14,431
14,432
14,433
14,2482
14,436
14,437
14,438
14,439
14,440
14,441
14,442
14,443
14,444
14,445
14,446
14,447
14,451
14,452
14,2501
14,2502
14,2503
14,2504
14,453
14,454
14,455
14,456
14,457
14,458
14,459
14,462
14,2513
14,463
14,464
14,465
14,2509
14,468
14,469
14,470
14,471
14,472
14,473
14,474
14,477
14,478
14,2525
14,480
14,2527
14,2528
14,485
14,486
14,487
14,490
14,491
14,499
14,505
14,2553
14,507
14,2554
14,509
14,510
14,511
14,512
14,513
14,514
14,515
14,516
14,517
14,518
14,519
14,2559
14,521
14,2563
14,2570
14,530
14,531
14,532
14,533
14,534
14,535
14,2581
14,541
14,542
14,543
14,544
14,545
14,546
14,2589
14,2590
14,2594
14,2595
14,2598
14,552
14,2600
14,554
14,555
14,556
14,557
14,558
14,559
14,560
14,561
14,562
14,563
14,564
14,2610
14,566
14,567
14,2555
14,2612
14,2613
14,2556
14,2557
14,2625
14,2628
14,2558
14,2635
14,2560
14,2646
14,2655
14,2656
14,609
14,610
14,2659
14,611
14,612
14,613
14,614
14,615
14,616
14,2666
14,617
14,618
14,619
14,620
14,621
14,622
14,623
14,624
14,625
14,626
14,2677
14,2678
14,627
14,628
14,629
14,630
14,631
14,632
14,633
14,634
14,635
14,636
14,637
14,638
14,639
14,641
14,642
14,643
14,644
14,645
14,649
14,2701
14,658
14,665
14,2718
14,2719
14,2720
14,2721
14,2722
14,2723
14,676
14,2724
14,684
14,685
14,689
14,690
14,693
14,695
14,2745
14,2752
14,705
14,707
14,708
14,2763
14,720
14,723
14,2771
14,2772
14,2776
14,2777
14,730
14,2780
14,2782
14,741
14,750
14,751
14,2800
14,754
14,2803
14,761
14,2810
14,772
14,773
14,2827
14,784
14,787
14,2837
14,794
14,2858
14,811
14,821
14,2870
14,2871
14,2874
14,2876
14,2877
14,830
14,831
14,2889
14,2892
14,2899
14,859
14,2910
14,2919
14,2920
14,2923
14,876
14,877
14,878
14,879
14,880
14,881
14,882
14,2930
14,2941
14,2942
14,2953
14,2956
14,2963
14,2980
14,2990
14,2999
14,3000
14,3004
14,3016
14,3023
14,3034
14,3042
14,3043
14,3094
14,3095
14,3096
14,3097
14,3098
14,3099
14,3100
14,3101
14,3102
14,3103
14,3108
14,3109
14,3110
14,3111
14,3112
14,3113
14,3114
14,3115
14,3139
14,3140
14,3141
14,3142
14,3143
14,3144
14,3145
14,3146
14,3147
14,3148
14,3149
14,3150
14,3151
14,3152
14,3157
14,3158
14,3159
14,3160
14,3167
14,3168
14,3169
14,3170
14,3195
14,3196
14,3197
14,3198
14,3199
14,3200
14,3201
14,3202
14,3203
14,3204
14,3224
14,3225
14,3226
14,3227
14,3262
14,3263
14,3264
14,3265
14,3266
14,3267
14,3268
14,3269
14,3270
14,3271
14,3272
14,3273
14,3274
14,3275
14,3276
14,3282
14,2510
14,2378
14,2379
14,2380
14,2381
14,2382
14,1805
14,2417
14,2418
14,2436
14,2440
695,2
695,3
695,4
695,11
695,3084
695,3085
695,3086
695,3087
695,3088
695,3089
695,3090
695,19
695,3091
695,3092
695,3093
695,3094
695,3095
695,3096
695,3097
695,3098
695,3099
695,3100
695,3101
695,3103
695,3104
695,3102
695,3105
695,3106
695,3107
695,3108
695,38
695,3109
695,3110
695,3111
695,45
695,52
695,53
695,54
695,56
695,60
695,3135
695,3136
695,3137
695,3138
695,67
695,3139
695,3140
695,3141
695,3142
695,74
695,3153
695,3154
695,3155
695,3156
695,3157
695,3158
695,3159
695,88
695,3160
695,3220
695,3221
695,3222
695,3223
695,3224
695,3225
695,3226
695,3227
695,2245
695,2246
695,2247
695,2248
695,2249
695,2250
695,2251
695,2252
695,2262
695,2263
695,2264
695,2269
695,2270
695,2271
695,2298
695,2299
695,2300
695,2324
695,2325
695,2326
695,2327
695,2328
695,2329
695,2330
695,2331
695,2332
695,2333
695,2334
695,2335
695,2336
695,2337
695,2338
695,2339
695,2340
695,2341
695,2342
695,2343
695,299
695,300
695,301
695,303
695,306
695,315
695,322
695,323
695,324
695,325
695,326
695,327
695,328
695,329
695,330
695,2370
695,2371
695,2372
695,2373
695,2374
695,2384
695,337
695,338
695,2385
695,2386
695,343
695,350
695,351
695,352
695,354
695,357
695,366
695,2414
695,2415
695,2416
695,2417
695,2418
695,2419
695,373
695,374
695,375
695,2420
695,377
695,2421
695,2431
695,2432
695,385
695,2433
695,390
695,2438
695,2439
695,2440
695,397
695,398
695,399
695,401
695,405
695,412
695,421
695,431
695,2480
695,2481
695,2482
695,438
695,439
695,440
695,443
695,453
695,457
695,2506
695,2507
695,2508
695,2509
695,2510
695,2511
695,464
695,2512
695,2513
695,471
695,2523
695,2524
695,2525
695,480
695,485
695,2551
695,2552
695,2553
695,509
695,2561
695,514
695,2562
695,2563
695,531
695,541
695,2591
695,2592
695,2593
695,2594
695,2595
695,2596
695,2597
695,2598
695,554
695,560
695,2608
695,2609
695,2610
695,2626
695,2627
695,2628
695,609
695,2657
695,2658
695,2659
695,614
695,615
695,616
695,618
695,622
695,627
695,632
695,639
695,2699
695,2700
695,2701
695,656
695,657
695,658
695,686
695,687
695,688
695,689
695,690
695,691
695,692
695,693
695,2743
695,2744
695,2745
695,703
695,704
695,705
695,721
695,722
695,723
695,2773
695,2774
695,2775
695,2776
695,2777
695,2778
695,2779
695,2780
695,752
695,753
695,754
695,2801
695,2802
695,2803
695,785
695,786
695,787
695,2872
695,2873
695,2874
695,2890
695,2891
695,2892
695,857
695,858
695,859
695,2921
695,2922
695,2923
695,2954
695,2955
695,2956
695,3002
695,3003
695,3004
695,3014
695,3015
695,3016
203,512
203,2
203,386
203,517
203,395
203,397
203,17
203,402
203,410
203,28
203,416
203,544
203,424
203,41
203,299
203,557
203,304
203,50
203,52
203,436
203,310
203,438
203,566
203,57
203,318
203,65
203,451
203,324
203,454
203,71
203,328
203,331
203,462
203,80
203,337
203,339
203,468
203,91
203,348
203,477
203,350
203,355
203,612
203,614
203,361
203,490
203,619
203,369
203,625
203,373
203,629
203,378
203,636
794,3075
794,4
794,5
794,6
794,7
794,8
794,9
794,10
794,1034
794,3079
794,1038
794,1042
794,1046
794,3104
794,3105
794,3106
794,3107
794,3108
794,3109
794,3110
794,3111
794,3112
794,3113
794,3114
794,3115
794,3116
794,3117
794,3118
794,3119
794,3120
794,3121
794,3122
794,3123
794,3124
794,3125
794,54
794,55
794,3126
794,3127
794,3128
794,3129
794,3130
794,3131
794,3132
794,3133
794,3134
794,2116
794,1108
794,3161
794,3162
794,3163
794,3164
794,3165
794,3166
794,1148
794,2185
794,2189
794,2193
794,2197
794,1217
794,1221
794,1225
794,2250
794,2251
794,2252
794,1229
794,2253
794,2254
794,2255
794,2257
794,2258
794,2259
794,2260
794,2256
794,2261
794,2272
794,2273
794,2274
794,2275
794,2276
794,1255
794,1301
794,2336
794,2337
794,2338
794,2339
794,2340
794,2341
794,2342
794,2343
794,2344
794,2345
794,2346
794,2347
794,2348
794,301
794,302
794,2349
794,2350
794,2351
794,2352
794,2353
794,2354
794,2355
794,2356
794,2357
794,2358
794,2359
794,2360
794,2361
794,2362
794,2363
794,2366
794,2367
794,2368
794,2369
794,2364
794,2365
794,328
794,329
794,330
794,331
794,332
794,333
794,334
794,335
794,336
794,2387
794,2388
794,2389
794,2390
794,2391
794,2395
794,2396
794,352
794,353
794,2419
794,2420
794,2421
794,2422
794,375
794,376
794,2423
794,2424
794,2425
794,2426
794,2427
794,2428
794,2429
794,2430
794,2441
794,2442
794,2443
794,2444
794,2445
794,399
794,400
794,2463
794,2467
794,2471
794,2475
794,440
794,441
794,1474
794,2511
794,2512
794,2513
794,2514
794,2515
794,2516
794,2517
794,2518
794,2519
794,2520
794,2521
794,2522
794,2739
794,2533
794,2536
794,2539
794,2542
794,2564
794,2565
794,2566
794,2567
794,2568
794,2572
794,2573
794,2596
794,2597
794,2598
794,2599
794,2600
794,2601
794,2602
794,2603
794,2604
794,2605
794,2606
794,2607
794,2615
794,2616
794,2619
794,2629
794,2630
794,2631
794,2632
794,2633
794,2637
794,2638
794,1633
794,2660
794,1637
794,2661
794,2662
794,616
794,617
794,1641
794,2663
794,2664
794,1645
794,2682
794,2686
794,2690
794,2694
794,659
794,660
794,661
794,662
794,663
794,667
794,668
794,2728
794,1706
794,2731
794,2735
794,691
794,692
794,693
794,694
794,695
794,696
794,697
794,698
794,699
794,700
794,701
794,702
794,1720
794,2746
794,2747
794,2748
794,2749
794,2750
794,1733
794,710
794,711
794,2754
794,1737
794,714
794,2755
794,724
794,725
794,726
794,727
794,728
794,1748
794,1749
794,1751
794,732
794,733
794,2778
794,2779
794,1760
794,2780
794,2781
794,2782
794,2783
794,2784
794,2785
794,2786
794,2787
794,1769
794,2788
794,2789
794,2790
794,2791
794,2794
794,1775
794,755
794,756
794,757
794,758
794,759
794,1784
794,2804
794,2805
794,2806
794,1788
794,2807
794,2808
794,2812
794,2816
794,2817
794,1795
794,2820
794,774
794,775
794,778
794,2828
794,2829
794,1810
794,788
794,789
794,790
794,791
794,792
794,1814
794,1818
794,2838
794,796
794,2842
794,1822
794,2843
794,800
794,801
794,2846
794,2851
794,804
794,812
794,813
794,1839
794,2879
794,2880
794,835
794,2883
794,839
794,843
794,2893
794,2894
794,847
794,2895
794,2896
794,2897
794,2901
794,2902
794,1897
794,2924
794,2925
794,2926
794,2927
794,2928
794,2943
794,2944
794,2947
794,2957
794,2958
794,2959
794,2960
794,2961
794,2965
794,1943
794,2969
794,2970
794,2973
794,2981
794,2982
794,965
794,3017
794,3018
794,3019
794,3020
794,3021
794,3025
794,3026
794,3046
794,3050
794,3054
794,3058
794,3067
794,3071
286,3072
286,3076
286,5
286,3080
286,11
286,12
286,13
286,14
286,15
286,16
286,17
286,18
286,1035
286,20
286,1039
286,1043
286,1047
286,3112
286,3113
286,3114
286,3115
286,46
286,55
286,56
286,57
286,58
286,61
286,3135
286,3136
286,3137
286,3138
286,3139
286,68
286,3140
286,3141
286,2119
286,3142
286,3143
286,3144
286,75
286,3145
286,3146
286,3147
286,3148
286,3149
286,3150
286,3151
286,3152
286,1109
286,3167
286,3168
286,3169
286,3170
286,1151
286,2186
286,2190
286,2194
286,2198
286,1218
286,1222
286,1226
286,2253
286,1230
286,2254
286,2255
286,2262
286,2263
286,2264
286,2265
286,2266
286,2267
286,2268
286,2272
286,2273
286,2277
286,2278
286,2279
286,1258
286,1302
286,2341
286,2342
286,2343
286,2344
286,2345
286,2346
286,2347
286,302
286,303
286,304
286,305
286,307
286,2370
286,2371
286,2372
286,2373
286,2374
286,2375
286,2376
286,2377
286,2378
286,330
286,331
286,2381
286,332
286,2383
286,2382
286,337
286,338
286,339
286,340
286,341
286,342
286,2387
286,344
286,2388
286,2392
286,2393
286,2394
286,2395
286,2397
286,2398
286,353
286,354
286,355
286,356
286,358
286,2422
286,2423
286,376
286,377
286,378
286,379
286,2424
286,2431
286,2432
286,2433
286,2434
286,2435
286,2436
286,2437
286,391
286,2441
286,2442
286,2446
286,2447
286,400
286,401
286,402
286,403
286,2448
286,406
286,413
286,2464
286,2468
286,2472
286,2476
286,432
286,441
286,444
286,453
286,454
286,455
286,1477
286,458
286,465
286,2514
286,2515
286,2516
286,472
286,2523
286,2524
286,2525
286,2526
286,2527
286,2528
286,2529
286,486
286,2534
286,2537
286,2540
286,2543
286,510
286,515
286,2564
286,2565
286,2569
286,2570
286,2571
286,2572
286,2574
286,2575
286,2751
286,532
286,2752
286,2753
286,542
286,2754
286,2599
286,2600
286,2601
286,555
286,2756
286,2608
286,561
286,2609
286,2610
286,2611
286,2612
286,2613
286,2614
286,2615
286,2617
286,2618
286,2620
286,2629
286,2630
286,2634
286,2635
286,2636
286,2637
286,2639
286,2640
286,610
286,1634
286,2660
286,2661
286,1638
286,617
286,618
286,619
286,620
286,1642
286,1646
286,623
286,2665
286,2666
286,2667
286,628
286,633
286,2683
286,2687
286,642
286,2691
286,2695
286,659
286,660
286,664
286,665
286,666
286,667
286,669
286,670
286,2729
286,2732
286,1709
286,2736
286,2740
286,694
286,695
286,696
286,2746
286,1723
286,2747
286,703
286,704
286,705
286,706
286,707
286,708
286,709
286,710
286,1734
286,712
286,713
286,2379
286,715
286,1740
286,2380
286,2757
286,724
286,725
286,1748
286,729
286,730
286,731
286,732
286,1753
286,734
286,735
286,2781
286,1761
286,2782
286,2783
286,2790
286,1767
286,1768
286,2792
286,1770
286,2793
286,2795
286,1778
286,755
286,756
286,2804
286,2805
286,760
286,761
286,762
286,1785
286,2809
286,1789
286,2810
286,2811
286,2813
286,2816
286,2818
286,2819
286,1797
286,774
286,2821
286,776
286,777
286,779
286,2828
286,2830
286,2831
286,1811
286,788
286,789
286,1815
286,2839
286,793
286,794
286,795
286,1819
286,797
286,2842
286,1823
286,800
286,2844
286,802
286,803
286,2845
286,805
286,2847
286,2852
286,812
286,814
286,815
286,1842
286,2872
286,2873
286,2874
286,2875
286,2876
286,2877
286,2878
286,2879
286,2881
286,2882
286,836
